id,timestamp,url,tweet,replies,retweets,quotes,likes
1294336737012068355,2020-08-14 18:15,https://twitter.com/JoeBiden/status/1294336737012068355,What kind of president tries to defund Social Security during an economic crisis? https://t.co/FO47IjABTF,4227,9300,830,29203
1294323650254868481,2020-08-14 17:23,https://twitter.com/JoeBiden/status/1294323650254868481,"Voting by mail is safe and secure. And don't take my word for it:
Take it from the President, who just requested his mail-in ballot for the Florida primary on Tuesday.",23750,67370,5339,317977
1294297729678495744,2020-08-14 15:40,https://twitter.com/JoeBiden/status/1294297729678495744,"Today marks 85 years since the Social Security Act was signed into law, providing protection for the most vulnerable. Now we’re living in a moment where we must strengthen our commitment to Social Security — not defund it.",3117,12556,496,62372
1294280868605956098,2020-08-14 14:33,https://twitter.com/JoeBiden/status/1294280868605956098,"The choice we make this November will decide the future of America.

I have no doubt @KamalaHarris is the right partner to join me to lead our nation through this moment. https://t.co/YdJFksiCrI",2426,4798,313,25489
1294067462279843840,2020-08-14 00:25,https://twitter.com/JoeBiden/status/1294067462279843840,82 days. https://t.co/scZvNK1ZnQ,7101,14191,1271,128141
1294057395887333376,2020-08-13 23:45,https://twitter.com/JoeBiden/status/1294057395887333376,".@KamalaHarris is going to stand with me in this campaign — and all of us are going to stand up for her.

Together, we're going to make history. https://t.co/Phw2Le7mrO",3737,8890,635,43544
1294041792858529798,2020-08-13 22:43,https://twitter.com/JoeBiden/status/1294041792858529798,"There’s no better partner than @KamalaHarris to help me beat Donald Trump, but we can’t do it without your help.

Chip in today to help us win in November: https://t.co/k2hF0doNMG",2517,3467,244,17204
1294027196877508610,2020-08-13 21:45,https://twitter.com/JoeBiden/status/1294027196877508610,"The hard truth is Black women still only get paid 62 cents for every dollar white men make. It's unacceptable.

My administration will work to close the pay gap for Black women and create an economy where everyone gets a fair return for their work. #BlackWomensEqualPayDay https://t.co/UTADOjULxF",5398,5853,759,26764
1293998759320444935,2020-08-13 19:52,https://twitter.com/JoeBiden/status/1293998759320444935,I know @KamalaHarris will work every single day to make life better for all Americans and build this nation back better than before. https://t.co/8hTslszBPC,3801,4749,427,30081
1293970573559599105,2020-08-13 18:00,https://twitter.com/JoeBiden/status/1293970573559599105,"I first met @KamalaHarris through my son Beau. They grew close while fighting to take on the big banks — and he had enormous respect for her and her work.

There is no one’s opinion I valued more than Beau’s, and I’m proud to have Kamala standing with me on this campaign.",4207,9277,463,84876
1293957487436140549,2020-08-13 17:08,https://twitter.com/JoeBiden/status/1293957487436140549,.@DrBiden and I are keeping the people of Iowa and everyone impacted by Monday's derecho in our prayers. We've got to make sure Iowans and those across the midwest get the relief they need for a quick and full recovery. https://t.co/nsPQUKDbp2,1234,3618,185,18315
1293936600552939520,2020-08-13 15:45,https://twitter.com/JoeBiden/status/1293936600552939520,"When I was making my decision, I knew I needed someone who’s ready to help lead the nation on day one.

@KamalaHarris is that person. https://t.co/7PZUupy8Dm",3297,5915,516,35413
1293910176026763264,2020-08-13 14:00,https://twitter.com/JoeBiden/status/1293910176026763264,"We are in a battle for the soul of this nation. And if we're going to get through these crises — we need to come together and unite for a better America.

@KamalaHarris gets that — and I believe there's no better person to help me get the job done.",5220,12811,780,80866
1293735273201770496,2020-08-13 02:25,https://twitter.com/JoeBiden/status/1293735273201770496,"When I called @KamalaHarris yesterday to ask her to be my running mate, I wanted to make sure Jill and Doug got to say hello. 

You’re honorary Bidens now! https://t.co/IILUjB6WfY",6429,13196,1628,90715
1293690095762104320,2020-08-12 23:25,https://twitter.com/JoeBiden/status/1293690095762104320,"Heather Heyer was a brave young woman who saw what was happening in her hometown of Charlottesville and decided to fight against it. 

Let us honor her memory by continuing to stand against hate.",2105,6813,317,45962
1293690094554099713,2020-08-12 23:25,https://twitter.com/JoeBiden/status/1293690094554099713,"Three years ago today, white supremacists descended on Charlottesville with torches in hand and hate in their hearts. Our president said they were ""very fine people.""
 
It was clear then, and it's clear now: We are in a battle for the soul of our nation, and we must win.",27074,21095,4719,119216
1293666570523168769,2020-08-12 21:52,https://twitter.com/JoeBiden/status/1293666570523168769,"Let's get to work, @KamalaHarris. https://t.co/EjtUpgaieI",17437,35372,10861,266420
1293659775796776961,2020-08-12 21:25,https://twitter.com/JoeBiden/status/1293659775796776961,One of the reasons I chose @KamalaHarris is because we both believe you can define America in one simple word — possibilities.,9083,14749,1476,124352
1293658014197710850,2020-08-12 21:18,https://twitter.com/JoeBiden/status/1293658014197710850,"If you’re worried about whether you’ll have a job, worried about the poisons in the air you breathe and water you drink, worried about your civil rights or even your basic dignity being under attack—@KamalaHarris has had your back. Now, we have to have hers.",7932,11531,1186,65160
1293657007522811912,2020-08-12 21:14,https://twitter.com/JoeBiden/status/1293657007522811912,"Working families need someone on their side...because they certainly don’t have anyone on their side with this president.
 
That’s going to change in the Biden-Harris administration.",2541,5365,308,32180
1293654742820777984,2020-08-12 21:05,https://twitter.com/JoeBiden/status/1293654742820777984,"This morning, little girls woke up across this nation — especially Black and Brown girls who so often may feel overlooked and undervalued in our society — potentially seeing themselves in a new way: As the stuff of Presidents and Vice Presidents.",20138,24114,4326,200897
1293653486454833156,2020-08-12 21:00,https://twitter.com/JoeBiden/status/1293653486454833156,"We’ve all watched @KamalaHarris in the Senate go toe-to-toe with Trump officials trying to hide the truth, asking the tough questions that need to be asked — and not stopping until she gets an answer. She’s ready to do this job.",2056,7487,276,53188
1293651338157412352,2020-08-12 20:51,https://twitter.com/JoeBiden/status/1293651338157412352,"This afternoon, @KamalaHarris and I will be speaking together for the first time since yesterday’s big announcement. Tune in: https://t.co/xoRbSqGta8",1227,3324,271,16235
1293593087172730880,2020-08-12 17:00,https://twitter.com/JoeBiden/status/1293593087172730880,"Whether it's taking on the big banks or pushing for marriage equality—Kamala never shies away from fighting tooth and nail for what's right. It's why I chose her to be my running mate.

She'll wake up every day thinking about how to make life better for the people of our country.",4098,9163,569,60251
1293569178838929416,2020-08-12 15:25,https://twitter.com/JoeBiden/status/1293569178838929416,"As the daughter of Jamaican and Indian immigrants, @KamalaHarris grew up believing in the promise of America because she saw it firsthand.

Together, Kamala and I are going to fight every single day in the White House to make sure that promise is fulfilled for all Americans.",4681,14325,861,94598
1293554330851827712,2020-08-12 14:26,https://twitter.com/JoeBiden/status/1293554330851827712,"If @KamalaHarris and I are elected, we’re going to inherit multiple crises, a nation divided, and a world in disarray. We won’t have a minute to waste.
 
That's exactly why I picked her: She's ready to lead on day one.",26074,36017,4793,274547
1293532721105403904,2020-08-12 13:00,https://twitter.com/JoeBiden/status/1293532721105403904,".@KamalaHarris is the daughter of proud immigrants—a mother from India and a father from Jamaica—who raised her to take action.
That’s exactly what this moment calls for: action. And we hope you’ll take action with us: https://t.co/K3mVwfTxXJ https://t.co/MZLAx9IN6C",3523,17223,2074,75193
1293517596323655680,2020-08-12 12:00,https://twitter.com/JoeBiden/status/1293517596323655680,"Right now, America faces: 
 
- The worst pandemic in 100 years
- The worst economic crisis since the Great Depression
- The most powerful calls for racial justice in a generation
 
I need someone alongside me who's smart, tough, and ready to lead. @KamalaHarris is that person.",5115,19465,1041,123389
1293382196925837312,2020-08-12 03:02,https://twitter.com/JoeBiden/status/1293382196925837312,"Thanks to supporters like you, we are on track to have our biggest fundraising day ever. Together, we can win this.

Join us. https://t.co/B7uyMcat6n",2373,5119,261,31758
1293340421444124672,2020-08-12 00:16,https://twitter.com/JoeBiden/status/1293340421444124672,"Let’s go win this, @KamalaHarris. https://t.co/O2EYo6rYyk",18650,62648,7611,482933
1293280412144267264,2020-08-11 20:17,https://twitter.com/JoeBiden/status/1293280412144267264,"Back when Kamala was Attorney General, she worked closely with Beau. I watched as they took on the big banks, lifted up working people, and protected women and kids from abuse. I was proud then, and I'm proud now to have her as my partner in this campaign.",7739,33633,2145,233117
1293280411150217219,2020-08-11 20:17,https://twitter.com/JoeBiden/status/1293280411150217219,"I have the great honor to announce that I’ve picked @KamalaHarris — a fearless fighter for the little guy, and one of the country’s finest public servants — as my running mate.",63968,167921,51816,835593
1293215600680951810,2020-08-11 16:00,https://twitter.com/JoeBiden/status/1293215600680951810,"Don't forget that in the middle of this pandemic, the Trump Administration is in court trying to eliminate Obamacare and rip health insurance away from millions. It's heartless.

I'll protect and build on the ACA to ensure everyone gets the care they need. https://t.co/IwFG48ED9h",2984,10033,486,36496
1293175334037262336,2020-08-11 13:20,https://twitter.com/JoeBiden/status/1293175334037262336,"I promise you if I'm elected, I won't waste any time getting this virus under control.

I'll call Dr. Fauci and ask him to stay on. I'll bring together top experts and leaders from both parties to chart a path forward.

We'll get it done, together.",26970,40948,5560,304133
1293012127708516353,2020-08-11 02:31,https://twitter.com/JoeBiden/status/1293012127708516353,"This is the latest dire consequence of Donald Trump looking the other way on Beijing's repression in Hong Kong. Instead of standing for freedom and democracy, he consistently stands with Xi Jinping.

I'll put American values back at the center of our foreign policy. https://t.co/3RAZOeVtHr",4999,7209,658,30521
1292984073317646338,2020-08-11 00:40,https://twitter.com/JoeBiden/status/1292984073317646338,Social Security is the bedrock of American retirement — giving countless Americans peace of mind and the ability to retire with dignity. I've been fighting to protect and expand the program throughout my career — and I'll continue that fight as president.,6066,17174,1066,81521
1292951358027362304,2020-08-10 22:30,https://twitter.com/JoeBiden/status/1292951358027362304,"Folks, we need to listen to our frontline heroes. Wear a mask. It’s not just about you. It’s about keeping your family, neighbors, and fellow citizens safe. https://t.co/pbI6UVhqvh",1861,6219,285,20683
1292928711243771911,2020-08-10 21:00,https://twitter.com/JoeBiden/status/1292928711243771911,Bristol Bay is no place for a mine — our administration decided that in 2014. We're only discussing it today because Donald Trump's EPA reversed course hours after a closed-door meeting with the mining company's CEO. https://t.co/RG38v0dRDk,1116,5598,320,15505
1292924430272921606,2020-08-10 20:43,https://twitter.com/JoeBiden/status/1292924430272921606,"Donald Trump said that if he’s re-elected, he’ll defund Social Security.

We can't let that happen.",35759,34422,6255,167224
1292888443261919232,2020-08-10 18:20,https://twitter.com/JoeBiden/status/1292888443261919232,"President Trump keeps attacking the U.S. Postal Service, and now hundreds of thousands of veterans aren't getting their life-saving medications on time. It's despicable.

I promise you that as president, I will never put politics over the care of our nation's veterans. https://t.co/aXryhxVRtG",3208,15988,830,50104
1292870827168342017,2020-08-10 17:10,https://twitter.com/JoeBiden/status/1292870827168342017,"Donald Trump’s surrender to the pandemic has led to a resurgence of the virus and more economic pain and anxiety for millions of Americans. 

After six months of a nation in crisis, he still has no plan to get us through. But I do: https://t.co/SOVOPL7uPy",2627,7144,441,23664
1292841887401992193,2020-08-10 15:15,https://twitter.com/JoeBiden/status/1292841887401992193,"To the millions of Americans struggling to get by right now — those who can't find a job or pay the bills: I want you to know that I see you, and I won't forget you — and I'm going to fight every day in the White House to build an economy that works for you.",13136,20156,2153,106049
1292573870281629697,2020-08-09 21:30,https://twitter.com/JoeBiden/status/1292573870281629697,Every single eligible American should have the opportunity to vote-by-mail this November. If it's good enough for Donald Trump — then it's good enough for you and me.,11670,20750,1470,113438
1292539896465416192,2020-08-09 19:15,https://twitter.com/JoeBiden/status/1292539896465416192,We can’t let Donald Trump destroy the U.S. Postal Service.,21366,42242,4031,267282
1292505925685633025,2020-08-09 17:00,https://twitter.com/JoeBiden/status/1292505925685633025,It's been six years since Michael Brown's life was taken in Ferguson — reigniting a movement. We must continue the work of tackling systemic racism and reforming policing.,20597,11473,3325,69717
1292475731172261894,2020-08-09 15:00,https://twitter.com/JoeBiden/status/1292475731172261894,Our planet can’t take four more years of Donald Trump. We have to get him out of the White House so we can start treating the climate crisis like the urgent threat it is.,26311,30849,4174,200014
1292445526005252096,2020-08-09 13:00,https://twitter.com/JoeBiden/status/1292445526005252096,"Giving the Trump administration another four years in office would have catastrophic implications for future generations. His victory would threaten the future of our democracy, and we must vote him out this November. https://t.co/iIFPTIB1Er",5185,13483,911,56660
1292264334287044609,2020-08-09 01:00,https://twitter.com/JoeBiden/status/1292264334287044609,"The United States just passed 5 million reported infections of COVID-19. It’s a number that boggles the mind and breaks the heart. Each time the number goes up, it represents a life altered, a family stricken with anxiety, a community on edge. It shouldn’t have gotten this bad.",8432,19877,1330,95655
1292256781826052097,2020-08-09 00:30,https://twitter.com/JoeBiden/status/1292256781826052097,"Today, Donald Trump stated that if re-elected, he'll undermine the entire financial footing of Social Security.

Our seniors and millions of Americans with disabilities are under enough stress without their hard-earned Social Security benefits in doubt. https://t.co/glUDQlcbEO",3930,17713,1114,45213
1292249233316130816,2020-08-09 00:00,https://twitter.com/JoeBiden/status/1292249233316130816,"Donald Trump has refused to take serious action to combat the COVID-19 crisis. And as a result, he got what he’s always wanted — the U.S. isolated from the rest of the world. https://t.co/owvNL4ul74",3426,21703,1540,57190
1292226583101497344,2020-08-08 22:30,https://twitter.com/JoeBiden/status/1292226583101497344,"It’s an important choice, and I want you to be one of the first to know who I’ve picked as my running mate – text FIRST to 30330 to get notified when I’ve made my decision.",8213,6687,1194,46288
1292207707894685696,2020-08-08 21:15,https://twitter.com/JoeBiden/status/1292207707894685696,"Between the coronavirus and the economic crisis, this is a tough time for our country, I know. But I firmly believe that our best days still lie ahead. Together, we will climb out of these crises and emerge stronger than before.",4580,8770,702,50168
1292173738910216192,2020-08-08 19:00,https://twitter.com/JoeBiden/status/1292173738910216192,"The fact is, Donald Trump left our nation unprepared and unprotected for the worst public health crisis of our lifetime — and we're paying the price every single day. https://t.co/sZJCdivRo3",4041,14573,1091,43518
1292139760195178498,2020-08-08 16:45,https://twitter.com/JoeBiden/status/1292139760195178498,"Our nation is desperate for leadership — leadership that can unite us and steer us through these crises. But at the most critical moment of his presidency, Donald Trump has nothing to offer.",8574,11662,1211,63520
1292113338357489666,2020-08-08 15:00,https://twitter.com/JoeBiden/status/1292113338357489666,"No President can promise to prevent future outbreaks. But I'll promise you this: when I'm President we will prepare better, respond better, and recover better.",15552,29765,2535,206914
1292083142308687872,2020-08-08 13:00,https://twitter.com/JoeBiden/status/1292083142308687872,"John Lewis will be remembered as a moral giant who dedicated his life to creating a more just, equal, and moral America.

Donald Trump will not. https://t.co/vfZFeCUX3S",3194,17764,1115,71582
1291899426408079364,2020-08-08 00:50,https://twitter.com/JoeBiden/status/1291899426408079364,"I can’t believe I have to say this, but we can’t let Donald Trump open up the Grand Canyon for uranium mining.",18358,57232,5666,324270
1291869982196809728,2020-08-07 22:53,https://twitter.com/JoeBiden/status/1291869982196809728,"I believe every American deserves a fair shot at success — not just the Mar-a-Lago crowd. That’s why as president, I’ll reverse Donald Trump’s giant tax giveaways to the super-wealthy and big corporations, and build an economy that works for everyone.",6697,18234,1099,99392
1291837770080583688,2020-08-07 20:45,https://twitter.com/JoeBiden/status/1291837770080583688,It didn't have to be this bad. https://t.co/xwdxgizLLH,4908,18347,1345,54584
1291816882434121728,2020-08-07 19:22,https://twitter.com/JoeBiden/status/1291816882434121728,"Here’s the truth—Donald Trump turned his back on the middle class long before COVID-19. He cut taxes for the super-wealthy, drove U.S. manufacturing into a recession, and stacked the deck against hardworking Americans.

It's time we pick a different path. https://t.co/rt5RD9WOGA",3166,6321,391,21223
1291784921841688578,2020-08-07 17:15,https://twitter.com/JoeBiden/status/1291784921841688578,Make no mistake: This economic crisis is due to President Trump’s failure to get this virus under control. https://t.co/CBbk6SV39Q,4568,11124,816,35395
1291762273023737858,2020-08-07 15:45,https://twitter.com/JoeBiden/status/1291762273023737858,"While I am grateful for the people who got their jobs back, my heart goes out to the more than 16 million Americans still out of work. The truth is it didn't have to be this bad, but Donald Trump failed to act. He's the one person who should lose his job. https://t.co/eIHGRjwJd3",3471,10010,526,41481
1291690890566737920,2020-08-07 11:01,https://twitter.com/JoeBiden/status/1291690890566737920,The truth is that President Trump could have acted months ago to curb this pandemic—it's obvious he still hasn’t learned his lesson. He continues to ignore the warnings of health experts and we're all paying the price. https://t.co/JOgA5Gpop4,1470,6409,258,27266
1291690889874743296,2020-08-07 11:01,https://twitter.com/JoeBiden/status/1291690889874743296,"Here’s how COVID-19 affected Arizonans under the Trump—Ducey model:

- An infection rate—still—of nearly 20%
- The fifth-highest number of current hospitalizations in the country
- More than 4,000 deaths from COVID-19
- More than 183,000 cases
- Lengthy delays in test results",867,4964,169,21699
1291690889174228992,2020-08-07 11:01,https://twitter.com/JoeBiden/status/1291690889174228992,"Gov. Ducey is rushing reopening without adequate testing and contact tracing.

He’s withholding support for increased testing and making local leaders plead for it.

He’s refusing to implement a mask mandate and turning his back on older Americans and those at greater risk.",365,3450,115,16884
1291690888477970432,2020-08-07 11:01,https://twitter.com/JoeBiden/status/1291690888477970432,President Trump called Arizona “a model for applying a science-based approach to the decreasing cases and hospitalizations without implementing a punishing lockdown.” He said Governor Ducey’s approach should be used by other states—but here’s what’s really happening in Arizona:,3527,11692,709,45202
1291540508796428290,2020-08-07 01:03,https://twitter.com/JoeBiden/status/1291540508796428290,"My commitment to you is this: I will always listen, I will never stop fighting for the African American community and I will never stop fighting for a more equitable future.",5296,5333,677,46984
1291540508091854849,2020-08-07 01:03,https://twitter.com/JoeBiden/status/1291540508091854849,"Throughout my career I've witnessed the diversity of thought, background, and sentiment within the African American community. It's this diversity that makes our workplaces, communities, and country a better place.",2706,4062,423,37701
1291540507416559617,2020-08-07 01:03,https://twitter.com/JoeBiden/status/1291540507416559617,"Earlier today, I made some comments about diversity in the African American and Latino communities that I want to clarify. In no way did I mean to suggest the African American community is a monolith—not by identity, not on issues, not at all.",37436,12166,9764,84427
1291528230395162629,2020-08-07 00:15,https://twitter.com/JoeBiden/status/1291528230395162629,"I believe that the right to vote is the most fundamental American right there is. To protect it, we’ve got to:

- Pass the John R. Lewis Voting Rights Act
- Enact automatic and same-day voter registration
- Stand up to Republican voter suppression efforts",2382,10320,403,46817
1291513130745561088,2020-08-06 23:15,https://twitter.com/JoeBiden/status/1291513130745561088,John Lewis left us with marching orders. It’s up to all of us to carry them out: https://t.co/Hy8C4mIL2M https://t.co/MTc6WHNnSR,1412,7127,430,23095
1291495515180285952,2020-08-06 22:05,https://twitter.com/JoeBiden/status/1291495515180285952,"Every moment with your loved ones is precious. I know that in my core because I’ve learned it through loss. It's why as president, I'm going to do everything I can to get this virus under control and get our lives back to normal as soon as we can. https://t.co/qCsvryHMai",1448,5822,316,19912
1291470348928475136,2020-08-06 20:25,https://twitter.com/JoeBiden/status/1291470348928475136,Let me be clear: Voting is a right — not a privilege. Anyone who tells you otherwise can’t be trusted to hold the highest office in this land.,8818,27732,1413,164076
1291445184635387904,2020-08-06 18:45,https://twitter.com/JoeBiden/status/1291445184635387904,"The fight for civil rights is what drove me to get involved in politics in the first place. It's why I fought for and helped secure a 25-year extension of the Voting Rights Act. And it's why as president, I'll immediately sign the John R. Lewis Voting Rights Act into law. https://t.co/fHqUvYahRR",1975,5724,349,17759
1291419262788263938,2020-08-06 17:02,https://twitter.com/JoeBiden/status/1291419262788263938,"55 years ago today, the Voting Rights Act was signed into law — bringing us one step closer to that more perfect union. As we mark its anniversary, we’ve got to continue our fight to restore the VRA and protect the sacred right to vote.",2096,9446,329,48793
1291409699393482753,2020-08-06 16:24,https://twitter.com/JoeBiden/status/1291409699393482753,The scenes of death and destruction from Hiroshima and Nagasaki still horrify us 75 years later. They reach through history to remind us of the hideous damage nuclear weapons can inflict—and our collective responsibility to ensure they're never again used. https://t.co/357jRzBPeL,1153,3906,216,17297
1291369685821186048,2020-08-06 13:45,https://twitter.com/JoeBiden/status/1291369685821186048,"If I'm elected president, our students and educators will have all the tools and resources they need to succeed and get through COVID-19. https://t.co/ul9vTTcT40",2103,6380,379,26285
1291172134341840896,2020-08-06 00:40,https://twitter.com/JoeBiden/status/1291172134341840896,"Donald Trump promised to bring back jobs, but his policies crushed the manufacturing sector—and that was true even before COVID-19.

I’ll revitalize American manufacturing and innovation and create millions of good-paying jobs so we can build back better. https://t.co/HrOOkWWQof",3692,4333,357,16769
1291158292786544643,2020-08-05 23:45,https://twitter.com/JoeBiden/status/1291158292786544643,"Growing up in Scranton, I learned the importance of hard work, treating others with dignity and respect, and leaving no one behind. Those values have guided my entire life — and they're the values I'll bring back to the White House. https://t.co/aelfrxaISg",1814,4764,379,17498
1291146968136323073,2020-08-05 23:00,https://twitter.com/JoeBiden/status/1291146968136323073,"Folks, a lot of you have been asking when I’m announcing my running mate, and I promise I’ll let you know soon. But here’s what I can tell you right now: I’m going to tell my supporters first — so text FIRST to 30330 to be the first to know.",11964,10225,1851,69857
1291139418732937217,2020-08-05 22:30,https://twitter.com/JoeBiden/status/1291139418732937217,"I don’t buy for one second that the vitality of American manufacturing is a thing of the past. As president, I'll make bold investments in American manufacturing, industry, and innovation to make sure the future is made in America — by all of America. https://t.co/LkIi8g6M5i",2087,2530,292,10288
1291111736167211008,2020-08-05 20:40,https://twitter.com/JoeBiden/status/1291111736167211008,There's been a lot of talk about my vetting process lately. Here’s an inside look: https://t.co/tFRKJOE3hi,13957,25088,9463,116002
1291090345103679494,2020-08-05 19:15,https://twitter.com/JoeBiden/status/1291090345103679494,"Weapons of war have no place in our communities. When I was a senator, I took on the @NRA and secured a 10-year ban on assault weapons — and as president, I’ll ban these weapons again. https://t.co/ggqSaj40EJ",14580,9801,3808,50279
1291075245751832576,2020-08-05 18:15,https://twitter.com/JoeBiden/status/1291075245751832576,"Eight years ago, a white supremacist targeted a Sikh temple in Oak Creek, WI — ultimately taking seven lives in an unspeakable act of terror. To truly honor those we lost, it's up to all of us to stand up to bigotry in our lives, give hate no safe harbor, and reduce gun violence.",2860,11387,438,59925
1291042027212140546,2020-08-05 16:03,https://twitter.com/JoeBiden/status/1291042027212140546,"I truly believe that we can revitalize American manufacturing and create a better economy at the same time. I want to build an economy that brings everyone along — one that works for the middle class, not just the wealthy and well-connected. https://t.co/3fYbFfsvDb",3172,6153,487,20109
1290998489975885826,2020-08-05 13:10,https://twitter.com/JoeBiden/status/1290998489975885826,"The truth of the matter is, Donald Trump inherited a growing economy from President Obama and me. And just like everything else he inherited in his life, he squandered it. https://t.co/EPxDx4ecoU",8291,38039,3482,126942
1290812262744305665,2020-08-05 00:50,https://twitter.com/JoeBiden/status/1290812262744305665,"From day one, Donald Trump downplayed the threat COVID-19 posed, ignored scientists, and refused to take action. 

Now, nearly 5 million cases and more than 150,000 deaths later, it's crystal clear we're paying the price for his failed leadership.",8727,16916,1183,80225
1290792130345082880,2020-08-04 23:30,https://twitter.com/JoeBiden/status/1290792130345082880,"On day one, I’ll send a bill to Congress creating a clear roadmap to citizenship for Dreamers and the 11 million undocumented people already strengthening our nation. It’s long overdue. https://t.co/ajO7uUb9po",2588,5301,569,25226
1290779547072253955,2020-08-04 22:40,https://twitter.com/JoeBiden/status/1290779547072253955,"Our hearts and prayers are with the people of Lebanon, and the victims of the horrific explosion in Beirut. I urge both the Trump Administration and international community to immediately mobilize assistance to the thousands injured in the blast.",2838,17177,787,113885
1290757401243602944,2020-08-04 21:12,https://twitter.com/JoeBiden/status/1290757401243602944,"Thousands of Americans are dying every week. The President's response?

""It is what it is."" https://t.co/GT59hr14kb",7892,43536,5208,115648
1290749599775260672,2020-08-04 20:41,https://twitter.com/JoeBiden/status/1290749599775260672,"I’ll get to work on day one enacting the changes needed to help the Latino community thrive.

Read my full plan here: https://t.co/SaL4WaFkEA https://t.co/vhwTRcwHlO",1546,2822,220,10871
1290721665836388352,2020-08-04 18:50,https://twitter.com/JoeBiden/status/1290721665836388352,"Happy birthday to my brother and friend, @BarackObama! Serving alongside you for eight years was the greatest honor of my life — and I'm grateful to have you by my side for these next 91 days. https://t.co/qLl42Im40C",4746,19660,1083,162172
1290713612630228992,2020-08-04 18:18,https://twitter.com/JoeBiden/status/1290713612630228992,"We can’t just build back to the way things were before these crises. We have to build a more inclusive, equitable future for all.

Here’s how we’ll do it: https://t.co/SaL4WanJN2 https://t.co/IeMtNqBynx",1036,2115,153,8761
1290675360682500096,2020-08-04 15:46,https://twitter.com/JoeBiden/status/1290675360682500096,"The Latino community is bearing disproportionate harm from this pandemic. But even before, many Latino families were already struggling. We've got to do better. That's why today, I'm releasing my new agenda for the Latino community: https://t.co/xgGUoleGQO",1740,4760,335,16213
1290670187482624006,2020-08-04 15:25,https://twitter.com/JoeBiden/status/1290670187482624006,"As president, I’ll take on the powerful gun lobby to pass universal background checks, ban assault weapons and high-capacity magazines, and close loopholes to keep guns out of dangerous hands. We can and will end our gun violence epidemic.",1492,4347,345,30058
1290670186794815491,2020-08-04 15:25,https://twitter.com/JoeBiden/status/1290670186794815491,"One year ago, just hours after the massacre in El Paso, nine precious lives were cut short in Dayton. In the wake of the tragedies, Donald Trump promised the most modest of gun safety policies, then caved to the @NRA and failed to deliver.",1236,7906,254,38288
1290610936022171655,2020-08-04 11:30,https://twitter.com/JoeBiden/status/1290610936022171655,"On July 1st, Donald Trump predicted the coronavirus was going to ""just disappear.""

He was wrong — and more than 25,000 Americans died due to the virus last month.

Mr. President, step up and do your job before even more American families feel the pain of losing a loved one.",5301,13424,749,69362
1290462206094708739,2020-08-04 01:39,https://twitter.com/JoeBiden/status/1290462206094708739,"When we spend taxpayer money, we should use it to buy American products and support American jobs. Period.

We’re going to make sure the future is made in America — by all of America: https://t.co/uTI6GyuTpX",3440,3384,427,13212
1290452895385583616,2020-08-04 01:02,https://twitter.com/JoeBiden/status/1290452895385583616,"Not a joke, folks.

Get yours today: https://t.co/RqCQJE8Kho https://t.co/A1CNMOu2ct",4184,3151,1243,14961
1290433517000613890,2020-08-03 23:45,https://twitter.com/JoeBiden/status/1290433517000613890,"Every American should be able to safely make their voice heard this November. We need to:

- Expand vote-by-mail and early voting
- Implement online voter registration
- Make it safe and easy to vote in-person",4369,12050,624,57908
1290424205633368066,2020-08-03 23:08,https://twitter.com/JoeBiden/status/1290424205633368066,Jill and I mourn the loss of the nine service members who perished in a training accident off the coast of California. These brave young men made the ultimate sacrifice in service to their fellow Americans. Our deepest condolences go out to their families.,1859,16326,783,103935
1290402059905376259,2020-08-03 21:40,https://twitter.com/JoeBiden/status/1290402059905376259,"John Hume committed his life to the principles of nonviolence, and through his faith, statesmanship, and perseverance, he helped bring Northern Ireland through the Troubles to a better tomorrow. Jill and I send our condolences to the entire Hume family. https://t.co/5QmRsj2fSb",672,3132,114,16498
1290383185432305666,2020-08-03 20:25,https://twitter.com/JoeBiden/status/1290383185432305666,"In the days that followed the El Paso shooting, I said Americans have to come together, stand against hate, and leave nobody behind.

That charge feels more important than ever. This is our fight — and together, we will win. https://t.co/eX2xD0jhjX",950,2987,146,11686
1290350721515139072,2020-08-03 18:16,https://twitter.com/JoeBiden/status/1290350721515139072,"It's hard to believe this has to be said, but if I'm elected president, I’ll spend my Monday mornings working with our nation’s top experts to control this virus — not insulting them on Twitter. https://t.co/o7p3e0kgRJ",13389,27687,2390,145036
1290337132339486722,2020-08-03 17:22,https://twitter.com/JoeBiden/status/1290337132339486722,"This is a moment to summon the purpose we felt one year ago after El Paso. A moment to recommit to the battle for the soul of this nation. A battle against white supremacy, hatred, and gun violence.

It won't be easy — but it's a battle we must win.",2293,7607,378,37267
1290311966247006209,2020-08-03 15:42,https://twitter.com/JoeBiden/status/1290311966247006209,"One year ago, a white supremacist armed with a semi-automatic rifle targeted the people of El Paso. He thought his hatred of Latinos and immigrants would prove more powerful than the culture and vibrancy of the community.

He was wrong. https://t.co/d7ISze6dK7",1994,8686,495,32496
1290071129172791296,2020-08-02 23:45,https://twitter.com/JoeBiden/status/1290071129172791296,"Folks, there's simply too much at stake this November for anyone to sit on the sidelines. Register to vote today — and then reach out to five friends and get them registered as well. https://t.co/8XWNjhwJzL",8097,14726,1212,56998
